label,concurrency,worker,session_id,variant,call_index,kind,prompt_tokens,reuse_tokens,output_tokens,t_start_s,ttft_ms,e2e_ms,itl_ms_mean,server_prompt_tokens,server_output_tokens,server_cached_tokens,error
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,5,agent,1786,1715,31,91.74208453099982,809.7884829999202,1971.2524329997905,38.69384396666646,1786,31,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,17,agent,4992,4629,62,86.52412864799999,4445.774202999928,7353.217613999732,47.65639067213148,4992,62,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,18,agent,5135,4988,23,94.30316048399982,5658.356281000124,6520.726228000058,39.18082950000016,5135,23,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,6,agent,2172,1782,39,94.26089142899991,1023.910153000088,7787.126774000171,177.96537334210802,2172,39,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,7,agent,2296,2168,49,102.75384635899991,4801.442363000206,6778.100676000122,41.16915533332607,2296,49,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,19,agent,5495,5131,62,101.11883328699969,5275.355390000186,8793.344941000214,57.6671100819664,5495,62,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,20,agent,5638,5491,23,110.29382929099984,6507.877228000325,7424.598287000208,41.650713409084844,5638,23,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,8,agent,2369,2292,31,110.08572035099996,1196.2135139997372,7749.5146949995615,218.43061253333266,2369,31,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,9,agent,2755,2365,40,118.49417434499992,7226.358591000007,8935.900008000317,43.82078717949648,2755,40,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,21,agent,5998,5634,62,117.99793313799955,6170.048336000036,11954.787125000166,94.82417308196896,5998,62,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,10,agent,3018,2751,51,127.82038291799972,1869.2029909998382,10134.06374599981,165.28775364000467,3018,51,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,22,agent,6142,5994,23,130.4218311329996,6594.130289000077,7566.537437000079,44.18391513637619,6142,23,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,11,agent,3093,3014,31,138.401463015,8869.046338999851,10253.25441699988,46.122266133337085,3093,31,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,23,agent,6502,6138,62,138.1700400579998,7894.140863999837,13627.753643999768,93.98726193442555,6502,62,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,12,agent,3205,3089,15,149.366935045,2062.975083999845,2591.1670379996394,37.70720842856333,3205,15,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,24,agent,6646,6498,23,152.1848395689999,7497.695140999895,8320.999046999987,37.40842818181343,6646,23,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,25,agent,7006,6642,62,160.81038022999974,8284.463053999843,10665.926575999947,39.03415767213193,7006,62,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,26,agent,7150,7002,23,171.921469549,8586.384313000053,9453.787545000068,39.412299000001774,7150,23,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,27,agent,7510,7146,62,181.69407273999968,9390.541923,11841.566840999803,40.17440847541157,7510,62,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,28,agent,7654,7506,23,193.9661979409998,9737.255444000311,10651.461951000329,41.53796959090786,7654,23,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,29,agent,8014,7650,62,204.87625647999994,10592.473288999827,13159.283210000012,42.071471754096535,8014,62,,
